user_id,difficulty,correct,response_time
user_000,1,1,103.88092633313254
user_000,1,1,83.3732972601623
user_000,1,0,86.73747488638818
user_000,1,0,59.0485024988345
user_000,1,1,85.86393993497522
user_000,1,1,63.55726036868312
user_000,1,0,102.75575370095183
user_000,1,0,101.92356880002443
user_000,1,1,123.65008206695911
user_000,1,0,70.66892921002803
user_000,2,1,65.3761390160277
user_000,2,1,130.1142525889906
user_000,2,0,139.81988112744452
user_000,2,0,136.70552663934524
user_000,2,1,75.10594555680792
user_000,2,1,205.5180019583742
user_000,2,0,149.06771768866628
user_000,2,1,147.77476926008637
user_000,2,0,149.71483431829793
user_000,2,1,108.60808937745814
user_000,3,1,85.64088236293321
user_000,3,0,178.25817653086705
user_000,3,0,155.04451799939446
user_000,3,0,214.5321872160659
user_000,3,1,173.0156826333252
user_000,3,0,70.34719140319591
user_000,3,1,128.0947615273474
user_000,3,0,102.68881307337065
user_000,3,0,125.36069078663354
user_000,3,0,208.1178099606719
user_001,1,0,109.56999756102411
user_001,1,1,65.61749790601537
user_001,1,1,72.788603432976
user_001,1,0,107.95360017353687
user_001,1,0,115.85255640285318
user_001,1,0,94.57628106424539
user_001,1,0,76.95194653944014
user_001,1,1,138.7638416722456
user_001,1,1,105.09271666383026
user_001,1,0,53.375990695845495
user_001,2,0,334.64006830246177
user_001,2,0,232.05437427484335
user_001,2,0,160.2868240324582
user_001,2,0,133.23255211606056
user_001,2,1,124.47128396604757
user_001,2,0,107.14194830086063
user_001,2,0,161.13643439041212
user_001,2,1,100.87459765955943
user_001,2,0,88.2427806988863
user_001,2,0,139.3871179351876
user_001,3,1,126.5677135246362
user_001,3,1,133.2963030296184
user_001,3,0,217.74395336423115
user_001,3,1,196.84533812177116
user_001,3,0,129.61642790330512
user_001,3,0,289.3831621185086
user_001,3,0,174.5019036738667
user_001,3,0,145.44728959873743
user_001,3,0,139.93886642227548
user_001,3,0,130.47306232955688
user_002,1,1,109.3277489226066
user_002,1,0,74.79838644954248
user_002,1,1,90.11807410250914
