user_id,difficulty,correct,response_time
user_000,1,0,55.02257657131006
user_000,1,0,86.11918095950367
user_000,1,1,38.01809495192224
user_000,1,0,79.63714283158271
user_000,1,1,68.78992000057954
user_000,1,1,62.94365776140159
user_000,1,1,72.65708693711848
user_000,1,1,73.07638921147668
user_000,1,1,101.9500359374899
user_000,1,0,66.30304870071659
user_000,2,1,87.7234709768486
user_000,2,1,174.63938742814236
user_000,2,0,103.5259895491092
user_000,2,1,109.64213078757145
user_000,2,1,154.6107427222709
user_000,2,0,125.24243357284233
user_000,2,0,111.3438948037033
user_000,2,0,163.5080483381463
user_000,2,1,97.24630958038136
user_000,2,1,122.44274859165542
user_000,3,1,125.42099511701987
user_000,3,1,201.33402878022162
user_000,3,0,147.89520530500016
user_000,3,1,66.44720122199067
user_000,3,0,121.74072759185903
user_000,3,1,196.2288449753923
user_000,3,1,84.43254678595099
user_000,3,0,123.7010257494159
user_000,3,1,83.6977675865184
user_000,3,0,85.83091001466933
user_001,1,1,60.68763588026142
user_001,1,0,88.89085328051524
user_001,1,1,58.37450348969978
user_001,1,1,144.6422971419711
user_001,1,1,93.09029998888383
user_001,1,1,82.6339044858115
user_001,1,0,55.204139766475016
user_001,1,1,50.47910563277688
user_001,1,0,75.85768793494971
user_001,1,1,136.93345341278413
user_001,2,1,83.59534823076106
user_001,2,0,76.86570008958404
user_001,2,0,154.78952609769829
user_001,2,1,153.2401810185361
user_001,2,0,124.33396490780466
user_001,2,0,97.96580128398837
user_001,2,1,134.57849079439478
user_001,2,0,76.75256479793141
user_001,2,1,118.549981710967
user_001,2,0,68.4510433141168
user_001,3,0,151.0898854172554
user_001,3,1,203.5011849128461
user_001,3,1,257.1394130943759
user_001,3,1,129.08358857564588
user_001,3,0,164.6352307163823
user_001,3,1,82.11536679416058
user_001,3,0,123.47009796095587
user_001,3,0,176.06295253174153
user_001,3,1,195.79730758959968
user_001,3,0,175.24671986134192
user_002,1,0,69.14470823722881
user_002,1,1,62.15010608941687
user_002,1,1,64.71031750562163
user_002,1,0,83.5872638705197
user_002,1,0,54.00601247861843
user_002,1,1,71.04369081585762
user_002,1,1,96.29093177506067
user_002,1,1,88.65250935214411
user_002,1,1,59.188552268431906
user_002,1,1,109.03389822902632
user_002,2,0,111.23531704281181
user_002,2,0,169.16053141015
user_002,2,1,97.93973650425703
user_002,2,1,99.39305771362807
user_002,2,1,154.13357752745762
user_002,2,0,79.20493605907808
user_002,2,1,138.47443485504047
user_002,2,1,70.23769069444508
user_002,2,1,94.96422376916307
user_002,2,1,102.73338768921553
user_002,3,0,177.06692690225174
user_002,3,0,76.58551644264209
user_002,3,1,185.2456887147013
user_002,3,0,130.69878561057425
user_002,3,1,227.95969582007686
user_002,3,1,125.10679556508263
user_002,3,1,124.66977862110741
user_002,3,1,99.00549678195829
user_002,3,0,156.81382224649914
