user_id,difficulty,correct,response_time
user_000,1,1,56.6505392084331
user_000,1,1,72.73198519965891
user_000,1,1,66.26744497875131
user_000,1,1,80.04802299615888
user_000,1,0,34.5642805204817
user_000,1,1,80.89924210772733
user_000,1,1,29.10297120563596
user_000,1,1,80.59555318539593
user_000,1,1,69.89142757857627
user_000,1,1,37.65646748320669
user_000,2,1,98.99183646393331
user_000,2,1,118.02469360048276
user_000,2,0,98.37294777587634
user_000,2,0,94.99005443182182
user_000,2,0,85.89880173778913
user_000,2,0,104.15480025349855
user_000,2,1,111.54824577577186
user_000,2,1,92.42354125166727
user_000,2,0,95.77488158806149
user_000,2,1,74.61268204412302
user_000,3,0,163.9708554164275
user_000,3,1,98.0839841254031
user_000,3,0,136.82197721211108
user_000,3,1,124.12560955279969
user_000,3,1,98.82825016572066
user_000,3,0,175.37380964022796
user_000,3,1,75.88888370583682
user_000,3,1,115.82814315771758
user_000,3,0,130.02490618846687
user_000,3,0,204.29548534070668
user_001,1,1,86.93486217363628
user_001,1,1,47.93565869418364
user_001,1,1,44.92570243295619
user_001,1,1,109.36695916568065
user_001,1,0,107.7449000750802
user_001,1,1,90.08388180665844
user_001,1,1,59.110223251825836
user_001,1,1,59.62627080640304
user_001,1,0,45.337092368506944
user_001,1,1,94.00115689294803
user_001,2,0,73.80777672488675
user_001,2,0,114.08154229064189
user_001,2,1,104.54479821135406
user_001,2,0,92.70166840805187
user_001,2,1,87.72245591376708
user_001,2,1,114.50894530116882
user_001,2,0,157.5119886958295
user_001,2,0,119.30894737265778
user_001,2,0,100.54628003488202
user_001,2,1,133.95642005874438
user_001,3,1,215.83630227768012
user_001,3,1,107.88604656101498
user_001,3,1,142.84316725597546
user_001,3,1,102.56324825069582
user_001,3,1,207.87780247993962
user_001,3,1,157.10858192923183
user_001,3,0,136.07431926364472
user_001,3,1,120.06800283979918
user_001,3,0,156.1010555949465
user_001,3,0,277.20697551618804
user_002,1,1,144.42909636358837
user_002,1,0,63.97015635975415
user_002,1,1,39.039962462055044
user_002,1,1,80.73791739536514
user_002,1,1,70.04526386408617
user_002,1,0,60.234841706698
user_002,1,1,96.09550186808495
user_002,1,1,86.29372089531043
user_002,1,1,62.539028781711714
user_002,1,1,124.84385193212117
user_002,2,0,187.02875526689462
user_002,2,1,84.56138156727447
user_002,2,1,100.29589582813344
user_002,2,0,177.81514878625723
user_002,2,1,84.63788922110301
user_002,2,1,110.00968519870891
user_002,2,1,119.29333080289818
user_002,2,1,128.63241875892845
user_002,2,0,189.2355370095064
user_002,2,1,158.20523619463583
user_002,3,0,132.26465289334507
user_002,3,0,153.24296637672617
user_002,3,0,159.8283283806013
user_002,3,0,103.9873019591169
user_002,3,1,97.85542754688448
user_002,3,1,124.68732536982532
user_002,3,1,151.93528461402704
user_002,3,0,133.38605961911975
user_002,3,1,66.76055660013812
user_002,3,1,106.84538630566836
user_003,1,1,130.61820101392462
user_003,1,1,130.2054170771901
user_003,1,1,79.35002494435957
user_003,1,0,109.04282881185605
user_003,1,1,101.05551999551668
user_003,1,1,96.52333012137704
user_003,1,0,69.43539111045847
user_003,1,1,50.005531658181845
user_003,1,1,84.02266315166558
user_003,1,1,70.70776845169311
user_003,2,0,67.26071162589551
user_003,2,1,104.10149565998053
user_003,2,0,93.97950056490436
user_003,2,1,78.02869177380741
user_003,2,1,87.4547849896951
user_003,2,1,154.43865776621027
user_003,2,1,78.73957990316589
user_003,2,1,89.52488036948583
user_003,2,1,90.79054942226838
user_003,2,1,78.15823118091028
user_003,3,1,68.14126217161287
user_003,3,1,153.85039465840208
user_003,3,0,138.25694585818172
user_003,3,1,88.87662631991613
user_003,3,1,138.23402917448317
user_003,3,1,205.4366270098011
user_003,3,0,161.9973380986556
user_003,3,1,135.43238885045594
user_003,3,0,117.97357224412461
user_003,3,0,119.50618858874859
user_004,1,1,108.02035794005685
user_004,1,1,48.92401561097878
user_004,1,1,49.84640622624279
user_004,1,1,40.922811782112916
user_004,1,1,76.29420449558616
user_004,1,1,117.21613274700064
user_004,1,1,96.11771822760323
user_004,1,0,56.550918943595704
user_004,1,1,67.48056748516595
user_004,1,1,55.99527095153584
user_004,2,1,109.4415165079427
user_004,2,0,75.11876625584571
user_004,2,0,64.67615184349393
user_004,2,1,114.19344783385561
