user_id,difficulty,correct,response_time
user_000,1,1,37.36047853423406
user_000,1,1,44.18634054100625
user_000,1,0,67.4530851228595
user_000,1,1,41.76673478073838
user_000,1,1,29.251428966598922
user_000,1,0,69.88017534012143
user_000,1,1,49.05348860452364
user_000,1,1,47.51083293966007
user_000,1,1,71.63273701696139
user_000,1,1,48.427658528655776
user_000,2,0,50.19586026343569
user_000,2,0,87.96016688343069
user_000,2,0,61.906572074738634
user_000,2,0,62.91906644687093
user_000,2,0,127.61954333630224
user_000,2,1,81.36424887114664
user_000,2,1,68.7674788004545
user_000,2,0,112.79510127701462
user_000,2,1,46.09595279107199
user_000,2,1,67.35917601634124
user_000,3,1,76.72079374412115
user_000,3,0,71.42994819361884
user_000,3,0,99.773496441579
user_000,3,0,76.69248001431394
user_000,3,1,96.75233957413278
user_000,3,0,84.66154139484526
user_000,3,0,84.42784116955124
user_000,3,0,69.81936829999381
user_000,3,1,169.4034282863992
user_000,3,1,63.364910552258095
user_001,1,0,44.03052121867775
user_001,1,0,66.79108157777405
user_001,1,1,47.01727424350379
user_001,1,1,54.68396145636404
user_001,1,1,66.39500216534667
user_001,1,1,49.8300323803507
user_001,1,1,19.927419826277394
user_001,1,1,51.557110135808955
user_001,1,1,60.50669353026527
user_001,1,0,57.75804999255137
user_001,2,1,57.87029449863664
user_001,2,0,114.97649418888211
user_001,2,1,44.39219969761232
user_001,2,1,66.88848279216475
user_001,2,1,89.89719660453541
user_001,2,1,200.98005163098864
user_001,2,0,52.19087155378991
user_001,2,1,41.129906971432256
user_001,2,0,158.38281276024978
user_001,2,0,94.08804075751839
user_001,3,0,106.41268143261766
user_001,3,0,76.53603250488864
user_001,3,1,93.74936199375641
user_001,3,1,77.61700473120699
user_001,3,1,128.61860397519195
user_001,3,1,117.9888893526107
user_001,3,1,99.24134040731148
user_001,3,1,112.42216376875544
user_001,3,1,103.48599080457585
user_001,3,1,69.74035122255728
user_002,1,1,31.810429223408743
user_002,1,1,65.07247863865949
user_002,1,1,71.00794935367043
user_002,1,1,43.18234709496117
user_002,1,1,90.67467697449169
user_002,1,1,53.95203083468168
user_002,1,1,29.390703086948548
user_002,1,1,62.843506984023264
user_002,1,1,106.66735805203032
user_002,1,1,50.38817920624815
user_002,2,0,81.71130615230642
user_002,2,0,129.61010409066427
user_002,2,0,41.63545010500207
user_002,2,0,47.42694143945695
user_002,2,1,77.46981231499004
user_002,2,1,62.424737438354875
user_002,2,1,77.52863566351415
user_002,2,1,57.65148620146958
user_002,2,1,115.10865666226599
user_002,2,0,91.5393411824129
user_002,3,0,114.32786129532546
user_002,3,0,93.7543265375759
user_002,3,1,90.56779638797728
user_002,3,1,67.83905526881858
user_002,3,0,152.81287499555128
user_002,3,0,112.80423246433044
user_002,3,1,85.20484224190149
user_002,3,0,123.47454293768973
user_002,3,1,122.7434815746899
user_002,3,1,111.28854607167561
user_003,1,1,78.78588423069361
user_003,1,1,67.04160408489577
user_003,1,1,57.70281758228934
user_003,1,1,42.961433656861345
user_003,1,0,41.961575263722175
user_003,1,0,66.8588527371958
user_003,1,1,70.70826989977724
user_003,1,1,99.30868389550139
user_003,1,1,47.48588560440549
user_003,1,1,47.810833111537384
user_003,2,0,45.37897791024371
user_003,2,1,112.28652186439876
user_003,2,0,75.64415431247096
user_003,2,1,114.98381966002692
user_003,2,1,43.726172671889444
user_003,2,1,64.03333293639947
user_003,2,1,62.72410674494541
user_003,2,1,84.34237872603235
user_003,2,1,74.22037621529817
user_003,2,0,78.45474119423919
user_003,3,0,72.27196762453761
user_003,3,1,97.61350603727163
user_003,3,1,109.02685422279582
user_003,3,0,86.78547488823594
user_003,3,1,75.05680712776059
user_003,3,1,62.660027368924084
user_003,3,0,116.1791930664094
user_003,3,0,98.74786049439315
user_003,3,1,191.21299984880903
user_003,3,0,123.2353586407305
user_004,1,1,29.321245028989974
user_004,1,0,29.716190311628008
user_004,1,1,57.196080546637255
user_004,1,1,57.43428334307924
user_004,1,1,44.02716315650029
user_004,1,0,59.96078984057161
user_004,1,1,51.21710490515354
user_004,1,0,47.357163102148256
user_004,1,0,24.868876790250567
user_004,1,0,63.405691026544694
user_004,2,1,32.07470043133694
user_004,2,0,105.43121962569272
user_004,2,1,120.96888195026274
user_004,2,1,43.046736317583054
user_004,2,1,81.84868422672686
user_004,2,1,47.209619038560625
user_004,2,0,52.87546394101127
user_004,2,1,53.23475338031301
user_004,2,1,73.26920694668854
user_004,2,0,70.60862184668959
user_004,3,1,78.32702958914618
user_004,3,0,48.228957677845024
user_004,3,1,73.10639221433306
user_004,3,1,137.0373536307666
user_004,3,0,106.3212856584984
user_004,3,1,63.04649256502917
user_004,3,0,88.80599562155423
user_004,3,0,79.08549940895645
user_004,3,0,141.26344572885873
user_004,3,1,79.10218435633271
user_005,1,1,31.271277820099066
user_005,1,0,42.45961827211076
user_005,1,1,76.88187086903895
user_005,1,1,65.75089553482937
user_005,1,1,47.19381952414742
user_005,1,1,33.51003552713112
user_005,1,0,57.10667950158933
user_005,1,1,32.28673245065669
user_005,1,1,50.029691401218976
user_005,1,1,55.3711358196579
user_005,2,1,43.78160785394519
user_005,2,0,61.23508660547885
